Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks
664,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,Lyon,fr Ligue 1,20,1996,8.1,410,399,11,11,0,43,13,0,0,0,0,0,347,15,48,34,346,24,0,0,364,1,5,5,4
665,Abdou Diallo\Abdou-Diallo,sn SEN,DF,Mainz 05,de Bundesliga,21,1996,26.8,1201,1092,109,43,0,204,42,20,0,0,0,0,680,172,349,907,119,64,66,2,905,6,24,23,29
666,Abdoulaye Diallo\Abdoulaye-Diallo,sn SEN,GK,Rennes,fr Ligue 1,25,1992,3.0,65,43,22,10,0,7,3,0,0,0,0,0,29,2,34,6,48,0,0,10,41,0,2,0,1
667,Habib Diallo\Habib-Diallo,sn SEN,FW,Metz,fr Ligue 1,22,1995,0.2,5,5,0,0,0,1,0,0,0,0,0,0,2,2,1,1,2,1,0,0,4,0,1,0,0
668,Mustapha Diallo\Mustapha-Diallo,sn SEN,MF,Guingamp,fr Ligue 1,31,1986,15.4,583,581,2,1,2,78,9,2,0,0,0,0,410,52,121,31,445,80,1,1,472,0,13,8,8
669,Mohamed Diamé\Mohamed-Diame,sn SEN,MF,Newcastle Utd,eng Premier League,30,1987,22.7,819,812,7,2,0,150,38,4,0,0,0,0,576,73,170,123,610,53,1,4,669,1,13,22,14
670,Lassana Diarra\Lassana-Diarra,fr FRA,MF,Paris S-G,fr Ligue 1,32,1985,6.7,502,498,4,4,1,50,21,2,0,0,0,0,413,33,56,39,443,14,0,2,457,2,6,7,3
671,Amadou Diawara\Amadou-Diawara,gn GUI,MF,Napoli,it Serie A,20,1997,7.3,732,713,19,17,1,68,12,4,2,0,0,2,585,82,65,88,617,24,0,1,674,0,7,10,5
672,Brahim Díaz\Brahim-Diaz,es ESP,FWMF,Manchester City,eng Premier League,17,1999,0.6,28,28,0,0,0,4,0,1,0,0,0,0,25,1,2,11,17,0,0,0,26,0,0,0,1
673,Bakaye Dibassy\Bakaye-Dibassy,ml MLI,DF,Amiens,fr Ligue 1,27,1989,30.9,1303,1111,192,26,0,216,17,28,0,0,0,0,788,144,371,877,165,71,166,3,986,9,61,28,41
674,Daniel Didavi\Daniel-Didavi,de GER,MFFW,Wolfsburg,de Bundesliga,27,1990,24.9,971,882,89,40,2,163,32,41,29,8,8,4,616,184,171,833,76,35,14,7,710,9,21,22,38
675,Thomas Didillon\Thomas-Didillon,fr FRA,GK,Metz,fr Ligue 1,21,1995,9.0,202,135,67,21,0,13,3,0,0,0,0,0,67,10,125,146,12,1,0,37,131,0,5,0,0
676,Étienne Didot\Etienne-Didot,fr FRA,MF,Guingamp,fr Ligue 1,34,1983,18.0,1018,968,50,31,0,198,31,17,11,0,0,0,690,80,248,181,738,82,8,3,798,9,32,21,16
677,Adrián Diéguez\Adrian-Dieguez,es ESP,DF,Alavés,es La Liga,21,1996,4.8,172,144,28,6,0,24,5,1,1,0,0,0,106,5,61,118,19,13,21,1,130,1,8,3,2
678,Dennis Diekmeier\Dennis-Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,27,1989,20.8,921,656,265,5,0,121,18,54,0,0,0,0,315,197,409,47,534,59,260,8,562,2,26,18,48
679,Eric Dier\Eric-Dier,eng ENG,MFDF,Tottenham,eng Premier League,23,1994,31.4,2246,2211,35,26,1,374,75,15,4,0,0,0,1709,196,341,318,1742,139,4,7,1905,5,34,38,36
680,Lucas Digne\Lucas-Digne,fr FRA,DF,Barcelona,es La Liga,24,1993,7.9,539,477,62,7,0,90,6,16,0,0,0,0,401,88,50,433,23,22,55,0,465,0,5,13,17
681,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,eng Premier League,26,1991,14.0,1105,1094,11,9,1,111,40,1,0,0,0,0,852,86,167,142,828,112,2,2,985,1,26,5,4
682,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Southampton,eng Premier League,26,1991,11.0,627,615,12,11,0,66,30,1,0,0,0,0,463,37,127,47,497,57,1,1,531,3,19,2,3
683,Landry Dimata\Landry-Dimata,be BEL,FWMF,Wolfsburg,de Bundesliga,19,1997,10.0,202,187,15,0,1,55,1,6,0,0,0,0,135,35,32,50,117,20,1,4,151,0,6,3,8
684,Tristan Dingomé\Tristan-Dingome,cm CMR,MF,Troyes,fr Ligue 1,26,1991,13.0,585,580,5,2,0,80,12,14,1,0,0,0,450,36,99,482,85,15,1,0,466,4,11,14,20
685,Ismaël Diomandé\Ismael-Diomande,ci CIV,DFMF,Caen,fr Ligue 1,24,1992,7.9,261,261,0,0,0,52,17,2,0,0,0,0,193,13,55,21,226,12,0,2,218,1,10,4,1
686,Lois Diony\Lois-Diony,fr FRA,FW,Saint-Étienne,fr Ligue 1,24,1992,10.4,161,145,16,0,1,34,3,10,0,0,0,0,119,18,24,19,121,13,1,2,110,0,6,4,6
687,Issa Diop\Issa-Diop,fr FRA,DF,Toulouse,fr Ligue 1,20,1997,34.0,1189,1147,42,38,0,181,34,3,1,0,0,0,827,83,279,112,935,124,3,2,932,2,26,24,15
688,Papakouli Diop\Papakouli-Diop,sn SEN,MF,Eibar,es La Liga,31,1986,10.4,453,440,13,11,0,63,14,5,0,0,0,0,283,60,110,26,347,67,2,1,343,0,17,6,6
689,Papakouli Diop\Papakouli-Diop,sn SEN,MF,Espanyol,es La Liga,31,1986,2.9,84,83,1,1,0,19,3,0,0,0,0,0,60,8,16,10,59,12,0,1,64,0,4,1,0
690,Assane Dioussé\Assane-Diousse,sn SEN,MF,Saint-Étienne,fr Ligue 1,19,1997,14.9,846,825,21,9,0,114,32,5,1,0,0,0,693,41,112,650,139,41,11,2,715,2,15,18,14
691,Djené\Djene,tg TOG,DF,Getafe,es La Liga,25,1991,36.0,1053,1008,45,37,0,162,20,9,0,0,0,0,561,100,392,193,660,157,8,5,717,10,32,16,19
692,Koffi Djidji\Koffi-Djidji,ci CIV,DF,Nantes,fr Ligue 1,24,1992,26.8,1015,846,169,23,1,130,22,18,1,0,0,0,559,88,368,76,698,76,145,0,753,1,43,23,16
693,Alexander Djiku\Alexander-Djiku,gh GHA,DF,Caen,fr Ligue 1,22,1994,28.0,1278,1242,36,29,0,109,34,5,0,0,0,0,884,108,286,225,875,146,7,5,1024,3,33,23,7
694,Papy Djilobodji\Papy-Djilobodji,sn SEN,DF,Dijon,fr Ligue 1,28,1988,30.0,1608,1557,51,44,0,232,78,6,0,0,0,0,1049,113,446,1056,381,144,6,4,1227,9,50,32,22
695,Berat Djimsiti\Berat-Djimsiti,al ALB,DF,Benevento,it Serie A,24,1993,30.0,1636,1564,72,59,0,210,43,2,0,0,0,0,1256,147,233,317,1202,61,13,6,1430,3,21,14,16
696,Marko Dmitrović\Marko-Dmitrovic,rs SRB,GK,Eibar,es La Liga,25,1992,36.0,926,694,232,95,0,87,28,0,0,0,0,0,178,26,722,714,92,2,0,73,457,4,37,4,1
697,Keagan Dolly\Keagan-Dolly,za RSA,FWMF,Montpellier,fr Ligue 1,24,1993,9.8,426,372,54,7,1,93,20,31,33,0,0,0,310,26,90,320,78,13,11,2,322,0,8,8,21
698,Jaume Doménech\Jaume-Domenech,es ESP,GK,Valencia,es La Liga,26,1990,5.0,107,79,28,10,0,8,0,0,0,0,0,0,49,10,48,8,71,0,0,24,78,0,0,0,0
699,Jean-Luc Dompé\Jean-Luc-Dompe,fr FRA,MF,Amiens,fr Ligue 1,21,1995,0.3,18,14,4,0,0,0,2,0,3,0,0,0,11,1,6,0,17,0,1,0,8,0,0,1,1
700,Giulio Donati\Giulio-Donati,it ITA,DFMF,Mainz 05,de Bundesliga,27,1990,25.4,1123,843,280,28,1,135,45,62,1,1,0,0,485,260,378,91,690,70,251,11,809,2,26,29,41
701,Ji Dong-won\Ji-Dong-won,kr KOR,FWMF,Augsburg,de Bundesliga,26,1991,0.2,4,4,0,0,0,2,0,0,0,0,0,0,0,1,3,0,4,0,0,0,2,0,0,0,1
702,Anastasios Donis\Anastasios-Donis,gr GRE,FWMF,Stuttgart,de Bundesliga,20,1996,10.5,224,213,11,0,1,36,10,37,0,0,0,0,140,35,49,35,166,9,10,0,146,0,3,2,15
703,Gianluigi Donnarumma\Gianluigi-Donnarumma,it ITA,GK,Milan,it Serie A,18,1999,38.0,1086,817,269,75,0,119,27,0,0,0,0,0,599,70,417,121,803,1,0,136,851,2,17,3,0
704,Godfred Donsah\Godfred-Donsah,gh GHA,MF,Bologna,it Serie A,21,1996,19.9,650,640,10,2,1,142,15,3,0,0,0,0,449,121,80,96,483,48,6,7,479,5,23,19,34
705,Dória\Doria,br BRA,DF,Marseille,fr Ligue 1,22,1994,0.9,27,27,0,0,0,7,1,0,0,0,0,0,20,2,5,20,3,4,0,0,22,0,1,1,1
706,Niklas Dorsch\Niklas-Dorsch,de GER,MF,Bayern Munich,de Bundesliga,19,1998,1.0,37,36,1,0,0,5,0,0,0,0,0,0,31,4,2,2,33,1,1,0,30,0,0,2,1
707,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,FW,Troyes,fr Ligue 1,19,1997,0.9,37,37,0,0,0,5,2,0,0,0,0,0,23,2,12,30,3,3,0,1,26,0,1,1,1
708,Mauro dos Santos\Mauro-dos-Santos,ar ARG,DF,Leganés,es La Liga,28,1989,11.0,328,325,3,3,0,57,8,2,0,0,0,0,180,33,115,56,220,45,0,1,236,0,8,2,7
709,Mathieu Dossevi\Mathieu-Dossevi,tg TOG,FWMF,Metz,fr Ligue 1,29,1988,27.9,1111,980,131,31,3,236,58,159,87,0,0,0,708,93,310,72,992,28,7,7,740,5,21,38,68
710,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Watford,eng Premier League,24,1993,36.9,2259,2210,49,27,0,420,62,26,0,0,0,0,1751,202,306,212,1893,126,3,7,1868,5,28,54,50
711,Cheick Doukouré\Cheick-Doukoure,ci CIV,MF,Levante,es La Liga,24,1992,11.3,315,313,2,1,0,72,4,2,0,0,0,0,240,26,49,38,245,25,1,0,258,0,6,8,7
712,Mohamed Dräger\Mohamed-Drager,tn TUN,MFFW,Freiburg,de Bundesliga,21,1996,0.6,10,9,1,1,0,3,0,1,0,0,0,0,6,1,3,1,8,1,0,0,4,0,2,3,0
713,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,Leicester City,eng Premier League,26,1991,8.5,354,329,25,5,0,31,19,1,0,0,0,0,256,27,71,52,244,34,20,2,291,1,3,6,1
714,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,Leverkusen,de Bundesliga,26,1991,0.5,23,22,1,1,0,4,0,0,0,0,0,0,21,0,2,5,17,1,0,0,19,0,0,1,1
715,Bartłomiej Drągowski\Bartlomiej-Dragowski,pl POL,GK,Fiorentina,it Serie A,19,1997,2.4,43,28,15,7,0,2,1,0,0,0,0,0,14,0,29,1,33,0,0,5,24,0,5,0,0
716,Boukary Dramé\Boukary-Drame,sn SEN,DFMF,SPAL,it Serie A,32,1985,1.1,58,48,10,1,1,9,1,2,0,0,0,0,32,14,12,33,12,3,9,0,45,0,2,0,1
717,Julian Draxler\Julian-Draxler,de GER,MFFW,Paris S-G,fr Ligue 1,23,1993,18.9,1361,1316,45,5,4,241,29,24,31,0,0,0,1210,42,109,151,1182,17,8,1,1239,6,6,28,13
718,Danny Drinkwater\Danny-Drinkwater,eng ENG,MF,Chelsea,eng Premier League,27,1990,5.9,376,375,1,1,2,48,6,4,0,0,0,0,301,36,39,69,294,10,0,0,327,2,1,4,9
719,Josip Drmić\Josip-Drmic,ch SUI,FW,M'Gladbach,de Bundesliga,24,1992,5.2,138,129,9,0,0,44,2,2,0,0,0,0,70,41,27,23,88,10,0,3,91,1,7,1,6
720,Rick van Drongelen\Rick-van-Drongelen,nl NED,DF,Hamburger SV,de Bundesliga,18,1998,16.0,685,631,54,24,0,104,12,3,0,0,0,0,397,101,187,530,34,67,30,5,504,3,17,10,22
721,Óscar Duarte\Oscar-Duarte,cr CRC,DF,Espanyol,es La Liga,28,1989,11.0,497,480,17,17,0,81,12,0,0,0,0,0,297,47,153,114,319,47,0,0,374,1,19,7,6
722,Rubén Duarte\Ruben-Duarte,es ESP,DF,Alavés,es La Liga,21,1995,23.8,963,748,215,5,1,153,22,36,1,0,0,0,394,177,392,545,87,100,209,2,660,14,30,12,25
723,Leo Dubois\Leo-Dubois,fr FRA,DF,Nantes,fr Ligue 1,22,1994,33.6,1938,1502,436,64,3,280,77,156,77,0,0,0,958,271,709,232,1309,85,295,2,1336,8,67,50,74
724,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,eng Premier League,28,1989,12.0,284,188,96,32,0,25,4,0,0,0,0,0,106,4,174,17,227,0,0,25,152,0,7,0,0
725,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Hertha BSC,de Bundesliga,22,1994,8.3,308,302,6,3,1,56,2,5,0,0,0,0,200,64,44,36,241,19,0,4,248,0,3,8,7
726,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,eng Premier League,25,1992,36.6,1401,1369,32,27,0,221,100,6,0,0,0,0,812,149,440,105,992,217,5,9,1061,1,43,14,15
727,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,eng Premier League,25,1991,17.8,746,617,129,3,0,119,11,20,1,0,0,0,329,92,325,493,28,80,125,1,509,3,16,10,31
728,Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,it Serie A,24,1993,21.6,788,759,29,5,5,122,38,38,13,0,3,1,451,132,205,678,52,34,11,2,561,7,20,19,42
729,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,eng Premier League,25,1991,38.0,1548,1503,45,33,1,212,147,8,0,0,0,0,962,122,464,82,1240,146,12,25,1190,12,67,19,20
730,Maxime Dupé\Maxime-Dupe,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1.0,16,8,8,0,0,0,1,0,0,0,0,0,3,0,13,0,15,0,0,1,10,0,0,0,0
731,Jimmy Durmaz\Jimmy-Durmaz,se SWE,MFFW,Toulouse,fr Ligue 1,28,1989,11.4,540,470,70,30,1,96,26,32,22,0,0,0,352,49,139,360,130,29,14,4,367,3,16,21,25
732,Riza Durmisi\Riza-Durmisi,dk DEN,DFMF,Betis,es La Liga,23,1994,23.1,1053,916,137,5,1,170,15,52,1,0,0,0,672,116,265,729,143,44,131,3,824,3,32,11,30
733,Hugo Duro\Hugo-Duro,es ESP,FW,Getafe,es La Liga,17,1999,0.2,6,6,0,0,0,1,0,0,0,0,0,0,5,0,1,4,2,0,0,0,6,0,0,0,0
734,Noë Dussenne\Noe-Dussenne,be BEL,DF,Crotone,it Serie A,25,1992,0.9,18,16,2,1,0,1,1,0,0,0,0,0,7,1,10,2,13,2,1,0,8,2,1,0,2
735,Paulo Dybala\Paulo-Dybala,ar ARG,MFFW,Juventus,it Serie A,23,1993,26.1,1318,1187,131,30,1,206,78,41,63,3,16,4,973,187,158,1139,136,19,9,13,1107,4,16,19,41
736,Nathan Dyer\Nathan-Dyer,eng ENG,MFFW,Swansea City,eng Premier League,29,1987,14.5,553,544,9,1,0,162,5,29,0,0,0,0,449,45,59,111,408,18,4,8,422,1,9,20,26
737,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,31,1986,33.5,794,746,48,4,4,189,29,19,1,0,0,0,488,172,134,136,529,63,1,18,547,8,12,25,39
738,Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,it Serie A,31,1986,13.3,491,463,28,15,4,89,11,3,0,0,0,0,356,67,68,87,364,24,9,1,386,3,9,10,20
739,Félix Eboa Eboa\Felix-Eboa-Eboa,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,16.9,724,676,48,7,0,134,15,11,1,0,0,0,463,48,213,131,426,97,40,3,540,2,27,15,18
740,Éder\Eder,it ITA,FWMF,Inter,it Serie A,30,1986,8.9,257,246,11,2,0,47,4,15,0,0,0,0,179,43,35,31,209,5,3,3,207,0,5,6,10
741,Simone Edera\Simone-Edera,it ITA,FW,Torino,it Serie A,20,1997,3.6,106,100,6,1,0,20,0,0,3,0,0,0,87,9,10,92,8,3,1,0,80,1,4,1,9
742,Ederson\Ederson,br BRA,GK,Manchester City,eng Premier League,23,1993,35.5,925,817,108,33,0,119,31,0,0,0,0,0,675,51,199,706,67,4,0,125,816,3,21,3,0
743,Tom Edwards\Tom-Edwards,eng ENG,DF,Stoke City,eng Premier League,18,1999,5.3,207,176,31,1,0,42,4,12,0,0,0,0,99,29,79,7,149,16,30,0,142,1,9,2,6
744,Mandela Egbo\Mandela-Egbo,eng ENG,MF,M'Gladbach,de Bundesliga,19,1997,0.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
745,Johannes Eggestein\Johannes-Eggestein,de GER,FWMF,Werder Bremen,de Bundesliga,19,1998,1.1,33,33,0,0,0,7,0,1,0,0,0,0,20,7,6,3,27,1,0,0,20,0,0,0,2
746,Maximilian Eggestein\Maximilian-Eggestein,de GER,MF,Werder Bremen,de Bundesliga,20,1996,29.9,1013,984,29,12,3,272,16,20,0,0,0,0,664,174,175,149,744,54,14,8,766,3,17,22,59
747,Albin Ekdal\Albin-Ekdal,se SWE,MF,Hamburger SV,de Bundesliga,28,1989,12.3,560,543,17,16,1,87,6,2,0,0,0,0,358,98,104,82,395,64,1,3,430,2,7,5,14
748,Josip Elez\Josip-Elez,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,8.6,377,351,26,22,0,52,18,3,0,0,0,0,218,45,114,105,232,18,4,3,293,0,9,4,2
749,Rob Elliot\Rob-Elliot,ie IRL,GK,Newcastle Utd,eng Premier League,31,1986,16.0,439,272,167,57,0,42,15,0,0,0,0,0,105,16,318,315,52,1,0,39,245,0,15,2,3
750,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,eng Premier League,25,1992,9.6,829,819,10,3,0,116,15,3,2,0,0,0,693,66,70,60,740,21,4,0,766,2,7,9,6
751,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,es La Liga,23,1994,17.7,1036,986,50,8,0,183,15,8,0,0,0,0,763,73,200,110,780,84,42,2,862,1,26,10,20
752,Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,20,1996,32.4,1747,1486,261,23,1,263,8,25,0,0,0,0,1176,298,273,363,998,106,238,2,1481,5,27,26,50
753,Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,es La Liga,23,1993,29.9,1035,979,56,53,0,187,49,1,0,0,0,0,550,123,362,137,696,144,3,6,726,6,46,19,11
754,Breel Embolo\Breel-Embolo,ch SUI,FWMF,Schalke 04,de Bundesliga,20,1997,10.2,212,209,3,0,1,49,7,6,2,0,0,0,139,47,26,22,164,12,0,5,160,0,3,8,6
755,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Málaga,es La Liga,20,1997,17.8,345,333,12,0,1,81,5,14,0,0,0,0,173,68,104,198,31,76,1,8,204,2,12,7,22
756,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,27,1990,14.8,389,377,12,0,0,81,6,7,0,0,0,0,193,99,97,22,221,96,3,18,266,1,9,5,10
757,Javier Eraso\Javier-Eraso,es ESP,MFFW,Leganés,es La Liga,27,1990,28.1,902,816,86,22,1,170,22,32,53,0,0,0,601,102,199,144,670,74,2,5,649,7,18,24,28
758,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,25,1992,35.8,2440,2201,239,95,6,449,103,116,121,10,17,4,1674,249,517,575,1775,68,10,4,1865,19,38,56,78
759,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,Eibar,es La Liga,24,1993,17.5,688,682,6,4,1,127,15,11,0,0,0,0,426,102,160,56,503,100,2,0,499,5,26,8,17
760,Sergio Escudero\Sergio-Escudero,es ESP,DF,Sevilla,es La Liga,27,1989,25.9,1590,1340,250,34,0,255,20,44,4,0,0,0,965,258,367,1105,133,104,212,6,1224,11,40,30,42
761,Bernardo Espinosa\Bernardo-Espinosa,co COL,DF,Girona,es La Liga,28,1989,31.9,1221,1195,26,25,0,193,71,6,0,0,0,0,731,120,370,152,868,142,0,9,962,7,48,9,6
762,Michael Esser\Michael-Esser,de GER,GK,Hannover 96,de Bundesliga,29,1987,3.0,121,85,36,10,0,9,4,0,0,0,0,0,60,8,53,6,95,0,0,18,87,0,2,0,0
763,Alexander Esswein\Alexander-Esswein,de GER,FWMF,Hertha BSC,de Bundesliga,27,1990,6.9,228,224,4,1,0,42,6,13,0,0,0,0,144,40,44,44,152,22,2,4,163,0,5,10,20
764,Oghenekaro Etebo\Oghenekaro-Etebo,ng NGA,MF,Las Palmas,es La Liga,21,1995,13.5,633,624,9,6,2,133,23,2,1,0,0,0,520,47,66,100,497,21,2,2,528,5,11,21,5
765,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,Athletic Club,es La Liga,30,1987,12.5,790,678,112,52,0,154,47,24,47,0,0,0,541,74,175,52,702,28,4,2,620,7,17,14,13
766,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Athletic Club,es La Liga,29,1987,4.2,159,159,0,0,0,17,5,1,0,0,0,0,111,14,34,40,100,17,0,0,137,0,0,1,2
767,Jonny Evans\Jonny-Evans,nir NIR,DF,West Brom,eng Premier League,29,1988,25.2,965,916,49,35,0,155,23,3,0,0,0,0,620,93,252,318,501,111,14,6,765,4,24,17,11
768,Franck Evina\Franck-Evina,cm CMR,FW,Bayern Munich,de Bundesliga,17,2000,1.2,30,30,0,0,0,8,0,4,0,0,0,0,22,4,4,2,24,2,0,0,24,0,1,0,0
769,Patrice Evra\Patrice-Evra,fr FRA,DF,West Ham,eng Premier League,36,1981,2.5,119,98,21,2,0,22,1,0,0,0,0,0,68,28,23,86,6,6,19,1,85,1,3,2,9
770,Patrice Evra\Patrice-Evra,fr FRA,DF,Marseille,fr Ligue 1,36,1981,3.9,167,134,33,2,0,18,4,3,0,0,0,0,82,18,67,102,6,21,31,2,119,0,2,8,7
771,Edu Expósito\Edu-Exposito,es ESP,MF,La Coruña,es La Liga,20,1996,1.1,50,50,0,0,0,8,0,0,0,0,0,0,43,3,4,15,32,3,0,0,44,0,1,0,1
772,Erik Expósito\Erik-Exposito,es ESP,FW,Las Palmas,es La Liga,21,1996,5.3,95,90,5,0,0,22,1,3,0,0,0,0,50,17,28,51,13,19,0,0,63,3,3,2,3
773,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Nice,fr Ligue 1,25,1992,1.0,75,65,10,4,0,0,6,4,6,0,0,0,53,2,20,6,69,0,0,0,59,0,3,0,2
774,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Fiorentina,it Serie A,25,1992,7.8,403,374,29,6,2,98,21,14,22,2,7,2,240,69,94,68,311,12,1,3,303,3,7,4,13
775,Imoh Ezekiel\Imoh-Ezekiel,ng NGA,FWMF,Las Palmas,es La Liga,23,1993,5.2,127,121,6,0,0,28,3,10,1,0,0,0,96,17,14,17,97,7,4,2,98,0,2,2,7
776,Marco Fabián\Marco-Fabian,mx MEX,FWMF,Eint Frankfurt,de Bundesliga,28,1989,4.7,188,171,17,5,4,46,14,2,8,3,5,0,129,26,33,17,164,1,1,1,157,0,4,1,6
777,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,Swansea City,eng Premier League,32,1985,38.0,1018,698,320,84,0,138,45,0,0,0,0,0,311,31,676,83,747,2,0,102,590,2,51,4,3
778,Fabinho\Fabinho,br BRA,MF,Monaco,fr Ligue 1,23,1993,34.0,1976,1942,34,30,5,449,65,9,0,0,0,0,1403,167,406,129,1662,153,4,2,1680,8,35,38,19
779,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,eng Premier League,30,1987,25.6,2260,2053,207,73,8,362,84,63,127,8,13,0,1539,204,517,215,1967,64,4,4,1794,15,23,64,48
780,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Schalke 04,de Bundesliga,28,1988,33.5,916,616,300,83,0,92,17,0,0,0,0,0,352,52,512,67,660,0,0,123,585,3,18,1,1
781,Fayçal Fajr\Faycal-Fajr,ma MAR,MFFW,Getafe,es La Liga,28,1988,26.5,1060,935,125,69,0,181,112,68,50,0,0,0,490,123,447,83,881,73,1,4,734,8,27,18,30
782,Radamel Falcao\Radamel-Falcao,co COL,FW,Monaco,fr Ligue 1,31,1986,23.6,529,492,37,0,0,156,2,7,0,0,0,0,385,72,72,103,370,35,1,9,414,1,9,19,14
783,Diego Falcinelli\Diego-Falcinelli,it ITA,FWMF,Fiorentina,it Serie A,26,1991,4.9,112,110,2,0,0,24,1,4,0,0,0,0,78,20,14,48,41,10,1,6,84,0,2,2,3
784,Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Sassuolo,it Serie A,26,1991,14.6,246,215,31,3,0,77,3,10,0,0,0,0,142,44,60,98,92,24,0,7,167,1,4,3,13
785,Simon Falette\Simon-Falette,gn GUI,DF,Metz,fr Ligue 1,25,1992,1.0,65,64,1,0,0,0,5,0,0,0,0,0,54,7,4,48,15,1,1,0,60,0,1,0,0
786,Simon Falette\Simon-Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,24.6,1226,1173,53,47,1,151,53,9,1,1,0,0,760,125,341,978,113,94,5,1,923,6,48,11,21
787,Cesar Falletti\Cesar-Falletti,uy URU,FWMF,Bologna,it Serie A,24,1992,3.6,176,168,8,2,0,24,8,7,3,0,2,0,123,26,27,7,153,11,3,1,136,2,1,2,7
788,Iago Falque\Iago-Falque,es ESP,FW,Torino,it Serie A,27,1990,31.3,1357,1256,101,29,5,301,62,82,41,8,8,1,922,179,256,1096,186,43,16,5,1023,3,22,29,65
789,Paolo Faragò\Paolo-Farago,it ITA,DFMF,Cagliari,it Serie A,24,1993,27.3,1331,1023,308,15,3,180,37,91,4,0,2,1,430,349,552,182,696,104,289,11,867,13,45,25,53
790,Imad Faraj\Imad-Faraj,ma MAR,DFMF,Lille,fr Ligue 1,18,1999,1.8,74,67,7,0,0,14,0,5,0,0,0,0,55,6,13,6,58,3,7,0,55,0,2,1,3
791,Davide Faraoni\Davide-Faraoni,it ITA,DF,Crotone,it Serie A,25,1991,19.5,952,750,202,37,0,128,25,30,4,3,0,1,404,181,367,95,642,37,161,5,656,8,27,18,37
792,Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,Hellas Verona,it Serie A,21,1996,28.9,1184,1015,169,14,0,169,38,57,7,5,0,0,569,290,325,797,121,74,148,11,812,8,46,26,50
793,Diego Farias\Diego-Farias,br BRA,FWMF,Cagliari,it Serie A,27,1990,17.9,569,530,39,2,2,108,13,26,12,5,0,1,367,135,67,50,463,20,20,6,454,3,12,12,22
794,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,30,1987,32.5,2004,1954,50,47,1,324,58,6,0,0,0,0,1441,186,377,289,1454,154,3,7,1677,3,36,18,14
795,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Betis,es La Liga,28,1989,14.0,813,786,27,22,0,140,43,3,0,0,0,0,536,65,212,643,96,57,4,2,641,3,37,9,11
796,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,Lyon,fr Ligue 1,24,1993,27.5,1220,1085,135,44,5,236,49,60,63,0,0,0,947,65,208,1054,126,21,8,5,981,7,21,36,24
797,Felipe\Felipe,br BRA,DF,Hannover 96,de Bundesliga,30,1987,5.1,269,259,10,10,0,28,5,1,0,0,0,0,158,41,70,215,26,22,0,1,197,1,7,4,4
